CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Total_Internet_Services,Total_Streaming,Total_Security,Extra_Charges,Price_per_Service,Total_to_Monthly_Ratio,Tenure_to_Monthly_Ratio,Monthly_to_Median_Ratio,Avg_Monthly_by_Contract,Diff_from_Contract_Monthly,Avg_Tenure_by_Contract,Diff_from_Contract_Tenure,Is_Full_Family,Is_Single_Senior,Is_Independent_Youth,Is_New_Customer,Is_Long_Term_Customer,Has_Internet_But_No_Service,Has_All_Services,Is_Auto_Payment,Risk_Fiber_MtM,Risk_Payment_Friction,Risk_High_Charge_MtM,Risk_No_TechSupport_Fiber,Tenure_Sq,Monthly_Charges_Sq,Tenure_x_Monthly
7000-WCEVQ,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,Yes,No,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,1,85,3866,Long distance charges,1,1,0,-57.65000000000009,30.8,19.06412028179865,0.3246752719683,0.8756218905472638,66.39849032258064,-4.798490322580641,18.036645161290323,1.9633548387096766,0,0,0,0,0,0,0,0,0,0,0,0,400,3794.5600000000004,1232.0
0727-IWKVK,1,United States,California,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,Male,No,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,1,100,4748,Extra data charges,2,0,2,22.600000000000023,26.633333333333336,9.282852405149887,0.11264078690353103,1.1357498223169866,66.39849032258064,13.501509677419364,18.036645161290323,-9.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,81,6384.010000000001,719.1
5959-BELXA,1,United States,California,Yucaipa,92399,"34.04597, -117.011825",34.04597,-117.011825,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,1,79,2246,Price too high,2,2,0,-57.55000000000018,32.050000000000004,31.4014527923606,0.3328132779185358,1.3667377398720684,66.39849032258064,29.751509677419364,18.036645161290323,13.963354838709677,0,0,0,0,0,0,0,1,1,0,1,1,1024,9244.8225,3076.8
3512-IZIKN,1,United States,California,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,Female,No,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,1,85,5591,Product dissatisfaction,3,0,3,188.75,16.325,72.89049419747408,1.0719753335412965,0.9282160625444208,60.87237388724036,4.42762611275964,57.07181008902077,12.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,4900,4264.089999999999,4571.0
6141-OOXUQ,1,United States,California,San Bernardino,92411,"34.122501, -117.320138",34.122501,-117.320138,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,1,69,5717,Service dissatisfaction,0,0,0,0.0,19.65,0.9999994910944066,0.0508905593432268,0.279317697228145,66.39849032258064,-46.74849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,386.12249999999995,19.65
7503-ZGUZJ,1,United States,California,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,1,79,4261,Lack of self-service on Website,1,1,0,0.0,42.325,0.9999998818665231,0.011813347688913444,1.203269367448472,66.39849032258064,18.251509677419364,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,1,7165.622500000001,84.65
2506-TNFCO,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Female,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,1,67,5948,Network reliability,0,0,0,0.0,69.55,0.9999998562185685,0.014378143151956412,0.9886282871357499,66.39849032258064,3.151509677419355,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,1,0,1,1,4837.202499999999,69.55
8718-PTMEZ,1,United States,California,Lake Elsinore,92530,"33.655421, -117.391751",33.655421,-117.391751,Female,No,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,1,97,5131,Don't know,1,0,1,-56.400000000000034,15.525,11.18357127743276,0.4186794142739407,0.44136460554371004,66.39849032258064,-35.348490322580645,18.036645161290323,-5.036645161290323,0,0,0,0,0,0,0,0,0,1,0,0,169,964.1025000000001,403.65000000000003
2207-OBZNX,1,United States,California,Aguanga,92536,"33.482243, -116.827173",33.482243,-116.827173,Male,No,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,Yes,1,90,3736,Attitude of service provider,1,0,1,-2.9499999999999886,25.5,6.942155501538137,0.13725487504806372,0.7249466950959489,66.39849032258064,-15.398490322580642,18.036645161290323,-11.036645161290323,0,0,0,0,0,0,0,0,0,0,0,0,49,2601.0,357.0
6142-VSJQO,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,1,90,4599,Attitude of support person,0,0,0,0.0,44.35,0.9999997745209076,0.022547909233842336,0.6304193319118693,66.39849032258064,-22.04849032258064,18.036645161290323,-17.036645161290323,1,0,0,1,0,1,0,1,0,0,0,0,1,1966.9225000000001,44.35
6437-UKHMV,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,1,98,3109,Attitude of support person,1,1,0,28.149999999999977,39.85,7.353198575508333,0.0878293490803828,1.1329068941009242,66.39849032258064,13.30150967741936,18.036645161290323,-11.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,49,6352.09,557.9
1114-CENIM,1,United States,California,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007,Male,No,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.0,3092.65,Yes,1,84,5282,Don't know,1,0,1,122.65000000000009,27.5,56.22998977636549,0.9818180033058175,0.7818052594171998,66.39849032258064,-11.398490322580642,18.036645161290323,35.96335483870968,0,0,0,0,0,0,0,1,0,0,0,0,2916,3025.0,2970.0
6060-DRTNL,1,United States,California,San Jacinto,92583,"33.796568, -116.924723",33.796568,-116.924723,Female,Yes,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,1,74,3305,Attitude of service provider,2,1,1,-8.699999999999989,28.28333333333333,4.897465539485499,0.058927512206539516,1.2061122956645345,66.39849032258064,18.451509677419352,18.036645161290323,-13.036645161290323,0,0,0,1,0,0,0,0,1,0,1,1,25,7199.522499999999,424.25
8473-VUVJN,1,United States,California,Temecula,92590,"33.475493, -117.219551",33.475493,-117.219551,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,1,86,5443,Attitude of service provider,0,0,0,0.0,73.65,0.9999998642226932,0.013577730675121427,1.046908315565032,66.39849032258064,7.251509677419364,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,1,1,1,1,5424.322500000001,73.65
6289-CPNLD,1,United States,California,Temecula,92591,"33.540604, -117.10909",33.540604,-117.10909,Male,No,Yes,No,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,1,73,5374,Attitude of service provider,4,2,2,-33.65000000000009,14.780000000000001,32.54465053522997,0.446549330642851,1.0504619758351104,65.07941576086957,8.82058423913044,42.07336956521739,-9.07336956521739,0,0,0,0,0,0,0,0,0,0,0,0,1089,5461.210000000001,2438.7000000000003
5536-SLHPM,1,United States,California,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,1,79,4398,Attitude of support person,1,0,1,181.89999999999964,38.875,57.33954246436752,0.7073954074089508,1.1051883439943142,66.39849032258064,11.351509677419358,18.036645161290323,36.96335483870968,0,0,0,0,0,0,0,0,1,1,1,1,3025,6045.0625,4276.25
0196-VULGZ,1,United States,California,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574,Female,Yes,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,1,77,5721,Deceased,1,1,0,-31.19999999999999,42.175,5.630111958492951,0.0711321788817808,1.199004975124378,66.39849032258064,17.951509677419352,18.036645161290323,-12.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,36,7114.922499999999,506.09999999999997
8837-VVWLQ,1,United States,California,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104,Female,No,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,1,81,4437,Moved,2,1,1,-11.200000000000045,28.316666666666666,7.868156813636631,0.09417303188074963,1.207533759772566,66.39849032258064,18.55150967741936,18.036645161290323,-10.036645161290323,0,0,0,0,0,0,0,0,1,0,1,1,64,7216.5025000000005,679.6
2696-NARTR,1,United States,California,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734,Male,No,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,1,66,3634,Moved,1,0,1,113.90000000000009,36.925,12.54231380605094,0.14895055532152265,1.0497512437810945,66.39849032258064,7.451509677419352,18.036645161290323,-7.036645161290323,0,0,0,0,0,0,0,0,1,1,1,0,121,5453.822499999999,812.3499999999999
7614-QVWQL,1,United States,California,Costa Mesa,92627,"33.645672, -117.922613",33.645672,-117.922613,Male,No,Yes,No,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,1,67,5375,Moved,3,2,1,3.050000000000182,12.95,49.058870838055824,0.9459457633309337,0.736318407960199,65.07941576086957,-13.279415760869568,42.07336956521739,6.926630434782609,0,0,0,0,0,0,0,1,0,0,0,0,2401,2683.24,2538.2
1976-CFOCS,1,United States,California,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,Female,Yes,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.0,46.0,Yes,1,67,4531,Competitor had better devices,0,0,0,0.0,46.0,0.9999997826087429,0.021739125708885716,0.6538734896943853,66.39849032258064,-20.398490322580642,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,0,0,0,0,1,2116.0,46.0
4631-OACRM,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,Male,Yes,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,1,74,3621,Competitor offered higher download speeds,1,1,0,-34.90000000000009,39.7,14.560451566693754,0.18891685278125278,1.1286425017768302,66.39849032258064,13.001509677419364,18.036645161290323,-3.0366451612903234,0,0,0,0,0,0,0,0,1,1,1,1,225,6304.360000000001,1191.0
3755-JBMNH,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,Male,Yes,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,1,86,3327,Competitor offered more data,0,0,0,19.0,71.8,16.26462169016411,0.22284119459036286,1.0206112295664536,66.39849032258064,5.401509677419355,18.036645161290323,-2.0366451612903234,0,0,0,0,0,1,0,1,1,0,1,1,256,5155.24,1148.8
6345-ULYRW,1,United States,California,Laguna Beach,92651,"33.570023, -117.773669",33.570023,-117.773669,Male,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,1,99,2674,Competitor made better offer,2,1,1,23.299999999999727,29.46666666666667,44.263569653442346,0.4977375002559388,1.2565742714996448,65.07941576086957,23.32058423913044,42.07336956521739,1.9266304347826093,0,0,0,0,0,0,0,0,0,0,0,1,1936,7814.560000000001,3889.6000000000004
1809-DMJHQ,1,United States,California,Newport Beach,92660,"33.634626, -117.874882",33.634626,-117.874882,Female,No,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,221.7,Yes,1,85,4846,Competitor had better devices,0,0,0,-8.300000000000011,46.0,4.819564169659962,0.10869562854442857,0.6538734896943853,66.39849032258064,-20.398490322580642,18.036645161290323,-13.036645161290323,0,0,0,1,0,1,0,0,0,0,0,0,25,2116.0,230.0
6923-EFPNL,1,United States,California,Silverado,92676,"33.782346, -117.635263",33.782346,-117.635263,Male,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,1,83,3865,Competitor had better devices,0,0,0,-5.900000000000006,51.75,3.8859895872483885,0.07729467105416984,0.7356076759061835,66.39849032258064,-14.648490322580642,18.036645161290323,-14.036645161290323,0,0,0,1,0,1,0,1,0,0,0,0,16,2678.0625,207.0
9574-RKJIF,1,United States,California,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,Male,No,Yes,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,1,71,2792,Competitor offered higher download speeds,3,1,2,6.699999999999818,23.6,30.070971390786923,0.3177965765045999,1.341862117981521,66.39849032258064,28.001509677419364,18.036645161290323,11.963354838709677,0,0,0,0,0,0,0,0,1,1,1,1,900,8911.36,2832.0
2619-WFQWU,1,United States,California,Mission Viejo,92692,"33.60693, -117.644253",33.60693,-117.644253,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,1,96,3208,Competitor offered higher download speeds,0,0,0,0.0,70.15,0.9999998574483453,0.014255165466120387,0.9971570717839376,66.39849032258064,3.7515096774193637,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,0,0,1,1,4921.022500000001,70.15
0778-NELLA,1,United States,California,Anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,Male,No,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,1,95,5352,Competitor offered higher download speeds,1,1,0,-16.19999999999999,17.35,8.533138751256843,0.25936591949108945,0.4932480454868515,66.39849032258064,-31.69849032258064,18.036645161290323,-9.036645161290323,0,0,0,0,0,0,0,1,0,0,0,0,81,1204.0900000000001,312.3
4614-NUVZD,1,United States,California,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,1,85,2075,Competitor offered more data,1,1,0,0.0,40.55,0.9999998766954529,0.012330454706479074,1.1528073916133619,66.39849032258064,14.701509677419352,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,1,6577.209999999999,81.1
3803-KMQFW,1,United States,California,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,Yes,1,78,3797,Competitor offered more data,0,0,0,0.0,20.55,0.9999995133822319,0.04866177680692126,0.2921108742004265,66.39849032258064,-45.848490322580645,18.036645161290323,-17.036645161290323,1,0,0,1,0,0,0,0,0,0,0,0,1,422.3025,20.55
6804-GDMOI,1,United States,California,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,1,68,4183,Competitor offered more data,4,2,2,-74.19999999999982,21.32,60.30393430544706,0.5722325917230214,1.5152807391613363,60.87237388724036,45.72762611275964,57.07181008902077,3.9281899109792278,0,0,0,0,1,0,0,0,0,1,0,0,3721,11363.56,6502.599999999999
9572-MTILT,1,United States,California,Fullerton,92833,"33.877639, -117.961212",33.877639,-117.961212,Male,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,1,81,4508,Competitor made better offer,5,1,4,-45.350000000000364,17.791666666666668,58.57517015689272,0.5526931566563787,1.5174129353233832,66.39849032258064,40.35150967741936,18.036645161290323,40.96335483870968,0,0,0,0,0,0,0,0,1,1,1,0,3481,11395.5625,6298.25
9611-CTWIH,1,United States,California,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,1,84,3591,Competitor made better offer,2,2,0,-27.900000000000034,29.816666666666666,2.6880936066971928,0.03353828579784396,1.271499644633973,66.39849032258064,23.05150967741936,18.036645161290323,-15.036645161290323,0,0,0,1,0,0,0,0,1,1,1,1,9,8001.302500000001,268.35
0329-GTIAJ,1,United States,California,Garden Grove,92844,"33.766476, -117.969795",33.766476,-117.969795,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,1,86,4330,Price too high,4,2,2,21.599999999999966,19.580000000000002,3.220632970313282,0.0306435106594984,1.3916133617626156,66.39849032258064,31.501509677419364,18.036645161290323,-15.036645161290323,0,0,0,1,0,0,0,0,1,1,1,0,9,9584.410000000002,293.70000000000005
6629-CZTTH,1,United States,California,Orange,92865,"33.828779, -117.848299",33.828779,-117.848299,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,Yes,1,79,4629,Product dissatisfaction,1,1,0,0.0,27.85,0.9999998204668186,0.01795331814123552,0.7917555081734188,66.39849032258064,-10.69849032258064,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,3102.4900000000002,55.7
5364-EVNIB,1,United States,California,Orange,92868,"33.787796, -117.875928",33.787796,-117.875928,Male,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,Yes,1,75,5067,Service dissatisfaction,2,0,2,-63.94999999999982,26.599999999999998,12.198620025235586,0.162907247755984,1.1343283582089552,66.39849032258064,13.401509677419355,18.036645161290323,-5.036645161290323,0,0,0,0,0,0,0,0,1,1,1,1,169,6368.04,1037.3999999999999
5087-SUURX,1,United States,California,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,Female,No,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,1,66,2601,Lack of self-service on Website,2,1,1,-33.049999999999955,13.016666666666666,17.153644774994937,0.4609473851607208,0.5550817341862118,66.39849032258064,-27.348490322580645,18.036645161290323,-0.03664516129032336,0,0,0,0,0,0,0,0,0,1,0,0,324,1524.9024999999997,702.9
0013-EXCHZ,1,United States,California,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903,Female,Yes,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,Yes,1,68,3464,Network reliability,2,1,1,15.69999999999996,27.96666666666667,3.187127152904987,0.03575684913505969,1.1926083866382375,66.39849032258064,17.501509677419364,18.036645161290323,-15.036645161290323,0,0,0,1,0,0,0,0,1,0,1,0,9,7039.210000000001,251.70000000000002
5550-VFRLC,1,United States,California,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,1,68,5056,Limited range of services,0,0,0,0.0,69.85,0.9999998568360977,0.014316390219557593,0.9928926794598436,66.39849032258064,3.4515096774193523,18.036645161290323,-17.036645161290323,0,0,0,1,0,1,0,0,1,1,0,1,1,4879.022499999999,69.85
4929-BSTRX,1,United States,California,Oxnard,93030,"34.223244, -119.18012",34.223244,-119.18012,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55,Yes,1,79,2326,Lack of affordable download/upload speed,1,1,0,0.0,26.775,0.9999998132586716,0.01867413283396212,0.7611940298507462,66.39849032258064,-12.848490322580645,18.036645161290323,-17.036645161290323,0,0,0,1,0,0,0,0,0,0,0,0,1,2867.6024999999995,53.55
2225-ZRGSG,1,United States,California,Piru,93040,"34.432843, -118.730106",34.432843,-118.730106,Female,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05,Yes,1,95,6173,Long distance charges,4,0,4,6.050000000000182,18.78,70.06442278334156,0.7454738290230213,1.3347547974413647,60.87237388724036,33.02762611275965,57.07181008902077,12.928189910979228,0,0,0,0,1,0,0,1,0,0,0,0,4900,8817.210000000001,6573.0
5271-YNWVR,1,United States,California,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824,Male,No,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856.0,Yes,1,90,4610,Extra data charges,6,2,4,161.79999999999927,16.164285714285715,69.42995409368501,0.6009721077355626,1.6083866382373848,60.87237388724036,52.27762611275965,57.07181008902077,10.928189910979228,0,0,0,0,1,0,1,0,0,1,0,0,4624,12802.9225,7694.200000000001
2657-ALMWY,1,United States,California,Simi Valley,93065,"34.269449, -118.768471",34.269449,-118.768471,Female,Yes,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,1,75,4316,Price too high,2,1,1,-38.95000000000027,28.316666666666666,25.541491990407064,0.3060623536124363,1.207533759772566,66.39849032258064,18.55150967741936,18.036645161290323,7.963354838709677,0,0,0,0,0,0,0,0,1,0,1,1,676,7216.5025000000005,2208.7000000000003
