City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,TotalServices,AvgCost,ContractScore,LoyaltyScore,ChargeDensity,ChargePerTenure,MonthlyToTotal,IsFiber,SecurityServices,StreamingCount,StreamRatio,AutoPay,IsElecCheck,HighRiskFlag,Is_High_Risk_Combo,IsMonthToMonth,LowTenureHighCharge,NoProtection,SeniorAlone,TenureContractRatio,Value_Score,Contract_Risk,Payment_Risk,Spent_Intensity,Tenure_Group
Glendale,91205,34.13658,-118.245839,1,0,0,0,19,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.65,733.35,1,3,9.9125,0,19,36.667500000000004,1.9825,0.05399332743242323,0,1,1,0.25,0,1,0,0,1,0,0,0,19.0,0.024600246002460024,2,1,36.667500000000004,Watch(13~24)
Glendale,91206,34.162515,-118.203869,1,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.9,1334.0,1,2,8.299999999999999,1,112,23.403508771929825,0.43684210526315786,0.018651685393258427,0,0,0,0.0,0,1,0,0,0,0,0,0,28.0,0.0,1,1,23.403508771929825,Loyal(49~)
Agoura Hills,91301,34.129058,-118.759788,1,0,1,1,2,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.7,113.55,1,4,11.34,0,2,37.85,18.900000000000002,0.4949803579223047,0,1,0,0.0,0,0,0,0,1,0,1,0,2.0,0.01733102253032929,2,0,37.85,New(0~12)
Winnetka,91306,34.209532,-118.577563,0,0,1,0,14,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,0,Mailed check,105.95,1348.9,1,7,13.24375,1,28,89.92666666666668,7.0633333333333335,0.0784872953552115,1,3,2,0.25,0,0,0,0,0,0,0,0,7.0,0.028050490883590462,1,0,89.92666666666668,Watch(13~24)
Pacoima,91331,34.255442,-118.421314,1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.95,308.7,1,3,18.7375,0,4,61.739999999999995,14.99,0.2420083952211818,1,0,0,0.0,0,1,1,1,1,1,1,0,4.0,0.0,2,1,61.739999999999995,New(0~12)
Reseda,91335,34.200175,-118.540958,1,0,0,0,15,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.7,438.25,1,2,9.9,0,15,27.390625,1.85625,0.06761525327262378,0,1,0,0.0,0,1,0,0,1,0,1,0,15.0,0.03257328990228013,2,1,27.390625,Watch(13~24)
San Fernando,91340,34.286131,-118.435969,1,0,1,0,1,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,50.35,50.35,1,4,10.07,0,1,25.175,25.175,0.9805258033106135,0,1,2,0.4,0,1,0,0,1,0,0,0,1.0,0.01947419668938656,2,1,25.175,New(0~12)
North Hills,91343,34.238802,-118.482296,0,0,1,0,64,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Electronic check,47.85,3147.5,1,5,7.9750000000000005,2,192,48.42307692307692,0.7361538461538462,0.015197713196760363,0,3,1,0.16666666666666666,0,1,0,0,0,0,0,0,21.333333333333332,0.06141248720573183,0,1,48.42307692307692,Loyal(49~)
Santa Clarita,91350,34.502432,-118.41459,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,70.3,1,2,23.433333333333334,0,1,35.15,35.15,0.9859747545582047,1,0,0,0.0,0,1,1,1,1,1,1,0,1.0,0.0,2,1,35.15,New(0~12)
Valencia,91354,34.457005,-118.573726,1,1,0,0,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,98.8,5617.75,1,6,14.114285714285714,0,55,100.31696428571429,1.7642857142857142,0.017583982202447165,1,1,2,0.2857142857142857,0,1,0,1,1,0,1,1,55.0,0.01002004008016032,2,1,100.31696428571429,Loyal(49~)
Tarzana,91356,34.157137,-118.548511,0,0,0,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.85,1776.95,1,6,14.264285714285714,0,18,93.52368421052631,5.255263157894737,0.05616018448212829,1,1,2,0.2857142857142857,1,0,0,1,1,0,1,0,18.0,0.00991571641051066,2,0,93.52368421052631,Watch(13~24)
Thousand Oaks,91360,34.214054,-118.88109,1,1,1,0,32,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),80.3,2483.05,1,3,20.075,0,32,75.2439393939394,2.433333333333333,0.03232624142026126,1,0,1,0.25,1,0,1,1,1,0,1,0,32.0,0.0,2,0,75.2439393939394,Stable(25~48)
Thousand Oaks,91362,34.191842,-118.822796,0,1,0,0,66,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),80.45,5224.35,1,4,16.09,0,66,77.97537313432836,1.2007462686567165,0.015396097869042264,1,1,0,0.0,1,0,1,1,1,0,0,1,66.0,0.012277470841006752,2,0,77.97537313432836,Loyal(49~)
Panorama City,91402,34.223768,-118.445461,1,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.8,620.35,1,4,17.36,0,7,77.54375,10.85,0.1396958236098817,1,0,1,0.2,0,1,1,1,1,1,1,0,7.0,0.0,2,1,77.54375,New(0~12)
Sherman Oaks,91423,34.146957,-118.432138,1,1,1,0,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,84.2,519.15,1,4,16.84,0,6,74.16428571428571,12.028571428571428,0.1618763818129386,1,1,1,0.2,0,1,1,1,1,1,0,0,6.0,0.011737089201877934,2,1,74.16428571428571,New(0~12)
Burbank,91501,34.188339,-118.300942,1,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.0,1301.7,1,6,14.142857142857142,0,13,92.97857142857143,7.071428571428571,0.07599600829047364,1,1,2,0.2857142857142857,0,0,0,1,1,0,1,0,13.0,0.01,2,0,92.97857142857143,Watch(13~24)
Burbank,91502,34.177267,-118.31003,0,0,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.75,1129.75,1,6,14.392857142857142,0,11,94.14583333333333,8.395833333333334,0.08910015476453681,1,1,2,0.2857142857142857,0,1,1,1,1,1,0,0,11.0,0.009828009828009828,2,1,94.14583333333333,New(0~12)
North Hollywood,91601,34.1692,-118.372498,0,0,1,0,9,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),91.75,865.8,1,6,13.107142857142858,0,9,86.58,9.175,0.10584910013844025,1,3,0,0.0,1,0,0,1,1,1,0,0,9.0,0.03234501347708895,2,0,86.58,New(0~12)
North Hollywood,91605,34.207295,-118.400022,0,0,0,0,1,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.55,79.55,1,4,15.91,0,1,39.775,39.775,0.9875853507138423,1,1,0,0.0,0,0,1,1,1,1,0,0,1.0,0.012414649286157667,2,0,39.775,New(0~12)
Chino,91710,33.990646,-117.663025,0,0,0,0,54,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,111.1,6014.85,1,8,12.344444444444443,0,54,109.3609090909091,2.02,0.018467880681865403,1,3,2,0.2222222222222222,0,1,0,1,1,0,0,0,54.0,0.026761819803746655,2,1,109.3609090909091,Loyal(49~)
Rancho Cucamonga,91730,34.10097,-117.57882,0,0,1,0,25,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.1,2368.4,1,5,14.85,0,25,91.0923076923077,3.4269230769230767,0.03760445682451253,1,1,1,0.16666666666666666,0,1,1,1,1,0,0,0,25.0,0.011098779134295229,2,1,91.0923076923077,Stable(25~48)
El Monte,91732,34.074492,-118.01462,0,0,0,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,1,7,12.7375,0,37,93.29868421052632,2.681578947368421,0.028733768522565456,1,2,2,0.25,1,0,1,1,1,0,0,0,37.0,0.019436345966958212,2,0,93.29868421052632,Stable(25~48)
South El Monte,91733,34.04622,-118.053753,0,0,1,1,14,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,91.65,1301.0,1,5,15.275,0,14,86.73333333333333,6.11,0.07039170506912443,1,1,1,0.16666666666666666,0,1,0,1,1,0,1,0,14.0,0.010793308148947653,2,1,86.73333333333333,Watch(13~24)
Rancho Cucamonga,91737,34.245289,-117.642503,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,88.85,372.45,1,5,14.808333333333332,0,4,74.49,17.77,0.23791672245280493,1,1,1,0.16666666666666666,0,1,1,1,1,1,0,1,4.0,0.011129660545353368,2,1,74.49,New(0~12)
Glendora,91740,34.119363,-117.855059,0,1,0,0,3,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,25.3,77.75,1,1,12.65,0,3,19.4375,6.325,0.32126984126984126,0,0,0,0.0,0,1,0,0,1,0,1,1,3.0,0.0,2,1,19.4375,New(0~12)
La Puente,91744,34.031441,-117.936436,1,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.45,95.45,1,5,15.908333333333333,0,1,47.725,47.725,0.9896319336443753,1,0,2,0.3333333333333333,0,1,1,1,1,1,1,0,1.0,0.0,2,1,47.725,New(0~12)
La Puente,91746,34.038983,-117.991372,1,0,0,0,13,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.1,1135.7,1,4,18.22,0,13,81.12142857142858,6.507142857142857,0.08014427729392098,1,0,2,0.4,0,1,1,1,1,0,1,0,13.0,0.0,2,1,81.12142857142858,Watch(13~24)
Rowland Heights,91748,33.976753,-117.897367,0,0,1,0,45,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.15,2319.8,1,4,10.83,1,90,50.4304347826087,1.1771739130434782,0.023332471561530503,0,2,0,0.0,1,0,0,0,0,0,0,0,22.5,0.03626473254759746,1,0,50.4304347826087,Stable(25~48)
Montclair,91763,34.072121,-117.698319,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.7,69.7,1,2,23.233333333333334,0,1,34.85,34.85,0.9858557284299858,1,0,0,0.0,1,0,1,1,1,0,1,0,1.0,0.0,2,0,34.85,New(0~12)
Ontario,91764,34.074087,-117.605618,0,0,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.5,573.3,1,4,17.9,0,6,81.89999999999999,12.785714285714286,0.15584189448023683,1,0,2,0.4,0,1,1,1,1,1,1,0,6.0,0.0,2,1,81.89999999999999,New(0~12)
San Dimas,91773,34.102119,-117.815532,1,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.15,99.75,1,2,11.716666666666667,0,3,24.9375,8.7875,0.3488833746898263,0,0,1,0.3333333333333333,0,1,0,0,1,0,1,0,3.0,0.0,2,1,24.9375,New(0~12)
San Gabriel,91775,34.114772,-118.089431,1,0,0,1,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,871.4,1,3,18.4375,0,12,67.03076923076922,5.673076923076923,0.08453690967446126,1,0,0,0.0,1,0,1,1,1,0,1,0,12.0,0.0,2,0,67.03076923076922,New(0~12)
San Gabriel,91776,34.089927,-118.095645,0,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.35,780.5,1,6,14.478571428571428,0,8,86.72222222222223,11.261111111111111,0.12968650031989762,1,1,2,0.2857142857142857,0,1,1,1,1,1,0,1,8.0,0.009770395701025891,2,1,86.72222222222223,New(0~12)
West Covina,91792,34.024405,-117.898722,0,0,1,1,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),55.9,365.35,1,4,11.18,0,6,52.19285714285714,7.985714285714286,0.15258632455302304,0,2,0,0.0,1,0,0,0,1,0,0,0,6.0,0.0351493848857645,2,0,52.19285714285714,New(0~12)
Alhambra,91801,34.090925,-118.128164,1,1,1,0,3,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.9,334.65,1,7,13.2375,0,3,83.6625,26.475,0.31550722478772536,1,2,2,0.25,0,1,1,1,1,1,0,0,3.0,0.018709073900841908,2,1,83.6625,New(0~12)
Alpine,91901,32.827184,-116.703729,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,43.95,43.95,1,2,14.65,0,1,21.975,21.975,0.9777530589543938,0,0,0,0.0,0,0,0,0,1,0,1,0,1.0,0.0,2,0,21.975,New(0~12)
Campo,91906,32.673483,-116.472863,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.1,45.1,1,2,15.033333333333333,0,1,22.55,22.55,0.9783080260303688,0,0,0,0.0,1,0,0,0,1,0,1,0,1.0,0.0,2,0,22.55,New(0~12)
Guatay,91931,32.857946,-116.561917,0,0,0,0,41,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.25,2868.05,1,2,23.416666666666668,0,41,68.28690476190476,1.6726190476190477,0.024485456858542025,1,0,0,0.0,1,0,1,1,1,0,1,0,41.0,0.0,2,0,68.28690476190476,Stable(25~48)
Imperial Beach,91932,32.579134,-117.119009,1,0,0,1,9,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,55.35,449.75,1,3,13.8375,0,9,44.975,5.535,0.12279534109816972,0,0,1,0.25,0,1,0,0,1,0,1,0,9.0,0.0,2,1,44.975,New(0~12)
Mount Laguna,91948,32.830852,-116.444601,1,1,1,0,43,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.0,4414.3,1,7,12.875,0,43,100.325,2.340909090909091,0.023327973184155096,1,2,2,0.25,0,1,1,1,1,0,0,0,43.0,0.019230769230769232,2,1,100.325,Stable(25~48)
Spring Valley,91977,32.726627,-116.994608,0,0,1,0,33,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,103.75,3361.05,1,7,12.96875,1,66,98.85441176470589,3.051470588235294,0.030859148436221947,1,3,2,0.25,0,1,0,0,0,0,0,0,16.5,0.028639618138424822,1,1,98.85441176470589,Stable(25~48)
Carlsbad,92008,33.148116,-117.306043,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,69.35,1,2,23.116666666666664,0,1,34.675,34.675,0.9857853589196873,1,0,0,0.0,0,1,1,1,1,0,1,0,1.0,0.0,2,1,34.675,New(0~12)
Del Mar,92014,32.948262,-117.256086,0,0,0,0,56,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,73.85,4092.85,1,3,18.4625,0,56,71.80438596491229,1.2956140350877192,0.01803925400295565,1,1,0,0.0,0,1,1,1,1,0,0,0,56.0,0.013360053440213761,2,1,71.80438596491229,Loyal(49~)
Encinitas,92024,33.054579,-117.25665,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.15,216.75,1,3,18.7875,0,3,54.1875,18.7875,0.3451205510907004,1,0,0,0.0,1,0,1,1,1,1,1,0,3.0,0.0,2,0,54.1875,New(0~12)
Escondido,92027,33.141265,-116.967221,1,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.6,69.6,1,2,23.2,0,1,34.8,34.8,0.9858356940509915,1,0,0,0.0,0,1,1,1,1,0,1,0,1.0,0.0,2,1,34.8,New(0~12)
Julian,92036,32.980678,-116.262854,1,0,1,1,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.15,385.0,1,4,16.03,0,5,64.16666666666667,13.358333333333334,0.20764248704663213,1,1,0,0.0,0,1,1,1,1,1,0,0,5.0,0.012322858903265557,2,1,64.16666666666667,New(0~12)
Palomar Mountain,92060,33.309852,-116.823091,0,0,1,1,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),30.5,30.5,1,2,10.166666666666666,0,1,15.25,15.25,0.9682539682539683,0,1,0,0.0,1,0,0,0,1,0,1,0,1.0,0.031746031746031744,2,0,15.25,New(0~12)
Poway,92064,32.984395,-117.013454,1,0,1,0,70,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,0,Bank transfer (automatic),98.3,6859.5,1,6,14.042857142857143,2,210,96.61267605633803,1.384507042253521,0.014328401719991253,1,1,2,0.2857142857142857,1,0,1,0,0,0,0,0,23.333333333333332,0.010070493454179255,0,0,96.61267605633803,Loyal(49~)
Solana Beach,92075,33.001813,-117.263628,0,0,0,0,48,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),107.4,5121.3,1,7,13.425,0,48,104.51632653061225,2.1918367346938776,0.02096714366593132,1,2,2,0.25,1,0,1,1,1,0,0,0,48.0,0.01845018450184502,2,0,104.51632653061225,Stable(25~48)
San Marcos,92078,33.119028,-117.166036,0,1,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,82.0,1127.2,1,4,16.4,0,13,80.51428571428572,5.857142857142857,0.0726821485552207,1,0,1,0.2,0,1,1,1,1,0,1,1,13.0,0.0,2,1,80.51428571428572,Watch(13~24)
San Diego,92103,32.747484,-117.166877,0,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.4,1747.85,1,3,18.85,0,24,69.914,3.016,0.04311404637333105,1,0,0,0.0,1,0,1,1,1,0,1,0,24.0,0.0,2,0,69.914,Watch(13~24)
San Diego,92104,32.741499,-117.127409,0,1,1,0,27,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.25,2754.45,1,6,14.464285714285714,0,27,98.37321428571428,3.6160714285714284,0.036745359197227316,1,2,2,0.2857142857142857,0,1,0,1,1,0,0,0,27.0,0.019559902200488997,2,1,98.37321428571428,Stable(25~48)
San Diego,92109,32.787836,-117.232376,1,1,0,0,25,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.5,2196.15,1,5,14.916666666666666,0,25,84.4673076923077,3.4423076923076925,0.04073458798898573,1,1,1,0.16666666666666666,0,1,1,1,1,0,0,1,25.0,0.011049723756906077,2,1,84.4673076923077,Stable(25~48)
San Diego,92110,32.76501,-117.19938,0,1,0,0,22,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.4,1692.6,1,3,18.6,0,22,73.59130434782608,3.2347826086956526,0.04393008974964573,1,0,0,0.0,1,0,1,1,1,0,1,1,22.0,0.0,2,0,73.59130434782608,Watch(13~24)
San Diego,92111,32.805518,-117.169052,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.5,20.5,1,1,10.25,0,1,10.25,10.25,0.9534883720930233,0,0,0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,2,0,10.25,New(0~12)
San Diego,92113,32.697098,-117.116587,1,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,265.35,1,3,18.5875,0,4,53.07000000000001,14.87,0.2791439834803829,1,0,0,0.0,0,1,1,1,1,1,1,0,4.0,0.0,2,1,53.07000000000001,New(0~12)
San Diego,92114,32.707892,-117.05512,0,1,1,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),99.75,1836.25,1,6,14.25,0,18,96.64473684210526,5.25,0.05429310110219077,1,1,2,0.2857142857142857,1,0,0,1,1,0,1,0,18.0,0.009925558312655087,2,0,96.64473684210526,Watch(13~24)
San Diego,92115,32.762506,-117.07245,0,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.95,6418.9,1,8,12.43888888888889,1,112,112.61228070175439,1.9640350877192982,0.017437966323462985,1,3,2,0.2222222222222222,0,1,0,0,0,0,0,1,28.0,0.02656042496679947,1,1,112.61228070175439,Loyal(49~)
San Diego,92123,32.808814,-117.134694,1,1,0,0,16,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,39.0,679.85,1,3,9.75,0,16,39.991176470588236,2.2941176470588234,0.05728133950209297,0,1,1,0.25,0,0,0,0,1,0,0,1,16.0,0.025,2,0,39.991176470588236,Watch(13~24)
San Diego,92130,32.957195,-117.202542,0,0,1,0,30,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),94.1,2804.45,1,6,13.442857142857141,0,30,90.46612903225805,3.0354838709677416,0.03354185603022688,1,2,1,0.14285714285714285,1,0,0,1,1,0,0,0,30.0,0.02103049421661409,2,0,90.46612903225805,Stable(25~48)
Indio,92201,33.713891,-116.237257,0,0,0,0,8,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),95.65,778.1,1,5,15.941666666666668,0,8,86.45555555555556,10.627777777777778,0.12276986266204595,1,0,2,0.3333333333333333,1,0,1,1,1,1,1,0,8.0,0.0,2,0,86.45555555555556,New(0~12)
Indian Wells,92210,33.537646,-116.291089,0,1,1,0,50,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,88.05,4367.35,1,5,14.674999999999999,0,50,85.6343137254902,1.726470588235294,0.02015635194066409,1,1,1,0.16666666666666666,0,1,1,1,1,0,0,0,50.0,0.011229646266142616,2,1,85.6343137254902,Loyal(49~)
Beaumont,92223,33.946982,-116.977672,0,0,1,0,41,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),66.5,2728.6,1,5,11.083333333333334,1,82,64.96666666666667,1.5833333333333333,0.024362543962485345,0,2,1,0.16666666666666666,1,0,0,0,0,0,0,0,20.5,0.02962962962962963,1,0,64.96666666666667,Stable(25~48)
Cabazon,92230,33.929812,-116.76058,1,0,0,0,3,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,35.45,106.85,1,3,8.8625,0,3,26.7125,8.8625,0.3286972647195179,0,2,0,0.0,0,0,0,0,1,0,0,0,3.0,0.05486968449931413,2,0,26.7125,New(0~12)
Calipatria,92233,33.143826,-115.497485,1,0,0,0,3,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,49.9,130.1,1,3,12.475,0,3,32.525,12.475,0.38062547673531655,0,1,0,0.0,0,0,0,0,1,0,0,0,3.0,0.019646365422396856,2,0,32.525,New(0~12)
Desert Hot Springs,92241,33.832799,-116.250973,1,0,0,0,40,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),104.5,4036.85,1,7,13.0625,0,40,98.45975609756097,2.548780487804878,0.025880109464195056,1,2,2,0.25,1,0,1,1,1,0,0,0,40.0,0.018957345971563982,2,0,98.45975609756097,Stable(25~48)
El Centro,92243,32.770393,-115.60915,0,1,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.05,256.25,1,3,18.7625,0,3,64.0625,18.7625,0.29173955296404275,1,0,0,0.0,1,0,1,1,1,1,1,1,3.0,0.0,2,0,64.0625,New(0~12)
Heber,92249,32.730583,-115.501083,1,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.0,1917.1,1,4,16.2,0,23,79.87916666666666,3.375,0.04222928940096971,1,1,0,0.0,0,1,1,1,1,0,0,0,23.0,0.012195121951219513,2,1,79.87916666666666,Watch(13~24)
Holtville,92250,32.811001,-115.152865,0,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.45,74.45,1,3,18.6125,0,1,37.225,37.225,0.9867461895294898,1,0,0,0.0,0,1,1,1,1,1,1,0,1.0,0.0,2,1,37.225,New(0~12)
Imperial,92251,32.858595,-115.662709,0,0,0,0,4,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,60.4,272.15,1,5,10.066666666666666,0,4,54.42999999999999,12.08,0.22112392458356217,0,3,0,0.0,0,0,0,0,1,0,0,0,4.0,0.048859934853420196,2,0,54.42999999999999,New(0~12)
Ocotillo,92259,32.698964,-115.886656,1,0,1,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.65,70.65,1,2,23.55,0,1,35.325,35.325,0.9860432658757851,1,0,0,0.0,0,0,1,1,1,1,1,0,1.0,0.0,2,0,35.325,New(0~12)
Palm Springs,92264,33.745746,-116.514215,1,0,0,0,12,1,No,DSL,No,No,No,Yes,Yes,No,One year,1,Electronic check,59.8,727.8,1,4,11.959999999999999,1,24,55.98461538461538,4.6,0.08205268935236004,0,1,1,0.2,0,1,0,0,0,0,1,0,6.0,0.01644736842105263,1,1,55.98461538461538,New(0~12)
Seeley,92273,32.790282,-115.689559,0,0,0,0,9,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.2,403.35,1,2,14.733333333333334,0,9,40.335,4.42,0.10931124026214913,0,0,0,0.0,1,0,0,0,1,0,1,0,9.0,0.0,2,0,40.335,New(0~12)
Vidal,92280,34.264124,-114.717964,1,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.75,75.75,1,3,18.9375,0,1,37.875,37.875,0.9869706840390879,1,0,0,0.0,0,1,1,1,1,1,1,1,1.0,0.0,2,1,37.875,New(0~12)
White Water,92282,33.972293,-116.654195,0,0,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),102.95,6886.25,1,7,12.86875,0,67,101.26838235294117,1.513970588235294,0.014947910994954445,1,3,1,0.125,1,0,0,1,1,0,0,0,67.0,0.02886002886002886,2,0,101.26838235294117,Loyal(49~)
Apple Valley,92307,34.55082,-117.122396,1,1,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.4,306.6,1,3,18.6,0,4,61.32000000000001,14.88,0.24187256176853056,1,0,0,0.0,0,0,1,1,1,1,1,0,4.0,0.0,2,0,61.32000000000001,New(0~12)
Los Angeles,90001,33.973616,-118.24902,0,0,1,0,1,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,29.85,29.85,0,2,9.950000000000001,0,1,14.925,14.925,0.9675850891410048,0,1,0,0.0,0,1,0,0,1,0,0,0,1.0,0.03241491085899514,2,1,14.925,New(0~12)
Los Angeles,90002,33.949255,-118.246978,1,0,0,0,34,1,No,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,56.95,1889.5,0,4,11.39,1,68,53.98571428571429,1.6271428571428572,0.03012430573922243,0,2,0,0.0,0,0,0,0,0,0,0,0,17.0,0.03451251078515962,1,0,53.98571428571429,Stable(25~48)
